Time,
2019-03-20 00:00:00 UTC,70675259878.25
2019-03-21 00:00:00 UTC,70866673447.9175
2019-03-22 00:00:00 UTC,69762298933.1624
2019-03-23 00:00:00 UTC,69832926778.2915
2019-03-24 00:00:00 UTC,69802914825.7762
2019-03-25 00:00:00 UTC,69568088978.6808
2019-03-26 00:00:00 UTC,68602806314.4885
2019-03-27 00:00:00 UTC,68703387223.6244
2019-03-28 00:00:00 UTC,70506231979.7061
2019-03-29 00:00:00 UTC,70577051539.4705
2019-03-30 00:00:00 UTC,72318898839.7915
2019-03-31 00:00:00 UTC,71770115793.8315
2019-04-01 00:00:00 UTC,72190036129.1748
2019-04-02 00:00:00 UTC,72626095630.2197
2019-04-03 00:00:00 UTC,86691144871.0087
2019-04-04 00:00:00 UTC,87791818897.4187
2019-04-05 00:00:00 UTC,86933836470.2302
2019-04-06 00:00:00 UTC,88073574484.3897
2019-04-07 00:00:00 UTC,88811363241.607
2019-04-08 00:00:00 UTC,91945186332.7285
2019-04-09 00:00:00 UTC,92567479543.7364
2019-04-10 00:00:00 UTC,91441983713.4144
2019-04-11 00:00:00 UTC,93417130055.088
2019-04-12 00:00:00 UTC,88641302352.0765
2019-04-13 00:00:00 UTC,89154410011.3056
2019-04-14 00:00:00 UTC,89226756315.6703
2019-04-15 00:00:00 UTC,90637556546.4367
2019-04-16 00:00:00 UTC,88581425879.1926
2019-04-17 00:00:00 UTC,92348317725.3566
2019-04-18 00:00:00 UTC,91964903945.799
2019-04-19 00:00:00 UTC,92736288548.9666
2019-04-20 00:00:00 UTC,93148480257.4105
2019-04-21 00:00:00 UTC,93739778717.3397
2019-04-22 00:00:00 UTC,93362579153.6133
2019-04-23 00:00:00 UTC,94751531048.4302
2019-04-24 00:00:00 UTC,97677854356.1823
2019-04-25 00:00:00 UTC,96107650598.0349
2019-04-26 00:00:00 UTC,90604136984.4276
2019-04-27 00:00:00 UTC,91993977824.6091
2019-04-28 00:00:00 UTC,92339272200.3052
2019-04-29 00:00:00 UTC,91072751730.3891
2019-04-30 00:00:00 UTC,91100788815.6204
2019-05-01 00:00:00 UTC,93696592021.7375
2019-05-02 00:00:00 UTC,94026725980.7964
2019-05-03 00:00:00 UTC,95315321804.2649
2019-05-04 00:00:00 UTC,101263551296.013
2019-05-05 00:00:00 UTC,101660773714.925
2019-05-06 00:00:00 UTC,102125930911.024
2019-05-07 00:00:00 UTC,102895285057.416
2019-05-08 00:00:00 UTC,102759875722.726
2019-05-09 00:00:00 UTC,106474688947.367
2019-05-10 00:00:00 UTC,108974766462.277
2019-05-11 00:00:00 UTC,112738113366.67
2019-05-12 00:00:00 UTC,125261046098.027
2019-05-13 00:00:00 UTC,122109937917.741
2019-05-14 00:00:00 UTC,138969723571.223
2019-05-15 00:00:00 UTC,142584256614.852
2019-05-16 00:00:00 UTC,145974741945.768
2019-05-17 00:00:00 UTC,139279352329.184
2019-05-18 00:00:00 UTC,129490927019.811
2019-05-19 00:00:00 UTC,128567396665.482
2019-05-20 00:00:00 UTC,140389655932.858
2019-05-21 00:00:00 UTC,140784270195.613
2019-05-22 00:00:00 UTC,140801135632.905
2019-05-23 00:00:00 UTC,134199220290.862
2019-05-24 00:00:00 UTC,138694780888.389
2019-05-25 00:00:00 UTC,141116239372.03
2019-05-26 00:00:00 UTC,142204968511.246
2019-05-27 00:00:00 UTC,156028320274.013
2019-05-28 00:00:00 UTC,154986924263.372
2019-05-29 00:00:00 UTC,153434768040.197
2019-05-30 00:00:00 UTC,152797389840.068
2019-05-31 00:00:00 UTC,146848530389.341
2019-06-01 00:00:00 UTC,150631832203.364
2019-06-02 00:00:00 UTC,151343174410.111
2019-06-03 00:00:00 UTC,153441110846.188
2019-06-04 00:00:00 UTC,140423623433.651
2019-06-05 00:00:00 UTC,137034134735.006
2019-06-06 00:00:00 UTC,137439488356.97
2019-06-07 00:00:00 UTC,137721246151.861
2019-06-08 00:00:00 UTC,141967322333.037
2019-06-09 00:00:00 UTC,140059589333.255
2019-06-10 00:00:00 UTC,134021145353.133
2019-06-11 00:00:00 UTC,141446988748.251
2019-06-12 00:00:00 UTC,139163374404.048
2019-06-13 00:00:00 UTC,144409694838.153
2019-06-14 00:00:00 UTC,145651502701.289
2019-06-15 00:00:00 UTC,153233410819.821
2019-06-16 00:00:00 UTC,156094497621.996
2019-06-17 00:00:00 UTC,159707246496.659
2019-06-18 00:00:00 UTC,165166810135.29
2019-06-19 00:00:00 UTC,160780646375.418
2019-06-20 00:00:00 UTC,164318678349.271
2019-06-21 00:00:00 UTC,169354928378.223
2019-06-22 00:00:00 UTC,180272982576.751
2019-06-23 00:00:00 UTC,192020551276.255
2019-06-24 00:00:00 UTC,188433105486.356
2019-06-25 00:00:00 UTC,196065768132.806
2019-06-26 00:00:00 UTC,209420411032.299
2019-06-27 00:00:00 UTC,232115349100.038
2019-06-28 00:00:00 UTC,200084068576.797
2019-06-29 00:00:00 UTC,216860809008.777
2019-06-30 00:00:00 UTC,213446778208.531
2019-07-01 00:00:00 UTC,192320516896.04
2019-07-02 00:00:00 UTC,186398843576.013
2019-07-03 00:00:00 UTC,194252277644.073
2019-07-04 00:00:00 UTC,212250486740.895
2019-07-05 00:00:00 UTC,197162290641.146
2019-07-06 00:00:00 UTC,200431110408.164
2019-07-07 00:00:00 UTC,198528891030.669
2019-07-08 00:00:00 UTC,203122020441.496
2019-07-09 00:00:00 UTC,217647240196.775
2019-07-10 00:00:00 UTC,226687440094.161
2019-07-11 00:00:00 UTC,211049878957.984
2019-07-12 00:00:00 UTC,201701000892.331
2019-07-13 00:00:00 UTC,208959537034.443
2019-07-14 00:00:00 UTC,200694171400.936
2019-07-15 00:00:00 UTC,178570086470.396
2019-07-16 00:00:00 UTC,192762864668.521
2019-07-17 00:00:00 UTC,168386875382.579
2019-07-18 00:00:00 UTC,171584036508.116
2019-07-19 00:00:00 UTC,188433906095.616
2019-07-20 00:00:00 UTC,187128509194.109
2019-07-21 00:00:00 UTC,191700064146.809
2019-07-22 00:00:00 UTC,188214383291.053
2019-07-23 00:00:00 UTC,182042013757.709
2019-07-24 00:00:00 UTC,172260326198.927
2019-07-25 00:00:00 UTC,177340273086.265
2019-07-26 00:00:00 UTC,172989095615.138
2019-07-27 00:00:00 UTC,180075355216.342
2019-07-28 00:00:00 UTC,167428990427.278
2019-07-29 00:00:00 UTC,169103583470.035
2019-07-30 00:00:00 UTC,168982511910.848
2019-07-31 00:00:00 UTC,171830232941.994
2019-08-01 00:00:00 UTC,179397022681.75
2019-08-02 00:00:00 UTC,184922275728.585
2019-08-03 00:00:00 UTC,187280218617.172
2019-08-04 00:00:00 UTC,193636560766.472
2019-08-05 00:00:00 UTC,196797699761.619
2019-08-06 00:00:00 UTC,209397903579.246
2019-08-07 00:00:00 UTC,203797065005.443
2019-08-08 00:00:00 UTC,212403389422.599
2019-08-09 00:00:00 UTC,212817666546.534
2019-08-10 00:00:00 UTC,212200164599.009
2019-08-11 00:00:00 UTC,201906066072.345
2019-08-12 00:00:00 UTC,204470064388.797
2019-08-13 00:00:00 UTC,202592086906.898
2019-08-14 00:00:00 UTC,192518763127.425
2019-08-15 00:00:00 UTC,180128378752.212
2019-08-16 00:00:00 UTC,183760283456.752
2019-08-17 00:00:00 UTC,182753231964.276
2019-08-18 00:00:00 UTC,182208361545.803
2019-08-19 00:00:00 UTC,183426438203.188
2019-08-20 00:00:00 UTC,194381898667.346
2019-08-21 00:00:00 UTC,191255123404.101
2019-08-22 00:00:00 UTC,180017328610.521
2019-08-23 00:00:00 UTC,179598803982.553
2019-08-24 00:00:00 UTC,185086705128.181
2019-08-25 00:00:00 UTC,180569528427.942
2019-08-26 00:00:00 UTC,186563495137.471
2019-08-27 00:00:00 UTC,184213908142.583
2019-08-28 00:00:00 UTC,180874992594.155
2019-08-29 00:00:00 UTC,172618456125.682
2019-08-30 00:00:00 UTC,168676541008.311
2019-08-31 00:00:00 UTC,171034196307.659
2019-09-01 00:00:00 UTC,171333048377.274
2019-09-02 00:00:00 UTC,174170879857.074
2019-09-03 00:00:00 UTC,185678470304.555
2019-09-04 00:00:00 UTC,188999313602.201
2019-09-05 00:00:00 UTC,187939355246.881
2019-09-06 00:00:00 UTC,188776665333.539
2019-09-07 00:00:00 UTC,184456646454.299
2019-09-08 00:00:00 UTC,187515203244.021
2019-09-09 00:00:00 UTC,185769009660.334
2019-09-10 00:00:00 UTC,184681643333.784
2019-09-11 00:00:00 UTC,181262335546.148
2019-09-12 00:00:00 UTC,181582205111.781
2019-09-13 00:00:00 UTC,186047334150.465
2019-09-14 00:00:00 UTC,184850569410.15
2019-09-15 00:00:00 UTC,185277184084.23
2019-09-16 00:00:00 UTC,184530446678.233
2019-09-17 00:00:00 UTC,182643388712.038
2019-09-18 00:00:00 UTC,182299782468.168
2019-09-19 00:00:00 UTC,181724664290.321
2019-09-20 00:00:00 UTC,183641985225.419
2019-09-21 00:00:00 UTC,181635045132.703
2019-09-22 00:00:00 UTC,178033002012.818
2019-09-23 00:00:00 UTC,178586989823.641
2019-09-24 00:00:00 UTC,173376204287.795
2019-09-25 00:00:00 UTC,154629450645.99
2019-09-26 00:00:00 UTC,150551270634.377
2019-09-27 00:00:00 UTC,143969184422.676
2019-09-28 00:00:00 UTC,146785159077.108
2019-09-29 00:00:00 UTC,146846127746.829
2019-09-30 00:00:00 UTC,143969536399.94
2019-10-01 00:00:00 UTC,147192502252.246
2019-10-02 00:00:00 UTC,148685673180.793
2019-10-03 00:00:00 UTC,149771685994.464
2019-10-04 00:00:00 UTC,146127128406.03
2019-10-05 00:00:00 UTC,145640726222.67
2019-10-06 00:00:00 UTC,145933124604.167
2019-10-07 00:00:00 UTC,140107047985.449
2019-10-08 00:00:00 UTC,147297645437.527
2019-10-09 00:00:00 UTC,146274689777.642
2019-10-10 00:00:00 UTC,153666315296.475
2019-10-11 00:00:00 UTC,153107412274.895
2019-10-12 00:00:00 UTC,148455372707.337
2019-10-13 00:00:00 UTC,148995758258.402
2019-10-14 00:00:00 UTC,147904988285.648
2019-10-15 00:00:00 UTC,150143315722.282
2019-10-16 00:00:00 UTC,146167048236.826
2019-10-17 00:00:00 UTC,143019417563.827
2019-10-18 00:00:00 UTC,144808999096.807
2019-10-19 00:00:00 UTC,142377293310.578
2019-10-20 00:00:00 UTC,142241745476.07
2019-10-21 00:00:00 UTC,147345944176.718
2019-10-22 00:00:00 UTC,146882853217.896
2019-10-23 00:00:00 UTC,144040664169.662
2019-10-24 00:00:00 UTC,134061257828.304
2019-10-25 00:00:00 UTC,133386602760.274
2019-10-26 00:00:00 UTC,162331285337.412
2019-10-27 00:00:00 UTC,166985829387.956
2019-10-28 00:00:00 UTC,172630580183.355
2019-10-29 00:00:00 UTC,166504287823.95
2019-10-30 00:00:00 UTC,168785482199.811
2019-10-31 00:00:00 UTC,164676660559.482
2019-11-01 00:00:00 UTC,163751608780.815
2019-11-02 00:00:00 UTC,166127431623.539
2019-11-03 00:00:00 UTC,167173079892.988
2019-11-04 00:00:00 UTC,164847171456.94
2019-11-05 00:00:00 UTC,168568918571.256
2019-11-06 00:00:00 UTC,167260289329.471
2019-11-07 00:00:00 UTC,167529508563.886
2019-11-08 00:00:00 UTC,164876602872.343
2019-11-09 00:00:00 UTC,157512187130.016
2019-11-10 00:00:00 UTC,157936033098.959
2019-11-11 00:00:00 UTC,162465042594.848
2019-11-12 00:00:00 UTC,156874045053.535
2019-11-13 00:00:00 UTC,158011256552.602
2019-11-14 00:00:00 UTC,157635705452.53
2019-11-15 00:00:00 UTC,155014274965.568
2019-11-16 00:00:00 UTC,151876726201.366
2019-11-17 00:00:00 UTC,152603890248.026
2019-11-18 00:00:00 UTC,152396596072.365
2019-11-19 00:00:00 UTC,146852938925.409
2019-11-20 00:00:00 UTC,145958427346.436
2019-11-21 00:00:00 UTC,145215784989.404
2019-11-22 00:00:00 UTC,137079329593.406
2019-11-23 00:00:00 UTC,130417771251.594
2019-11-24 00:00:00 UTC,131294160788.191
2019-11-25 00:00:00 UTC,123359283820.173
2019-11-26 00:00:00 UTC,128362356881.61
2019-11-27 00:00:00 UTC,128722166947.407
2019-11-28 00:00:00 UTC,135565009169.233
2019-11-29 00:00:00 UTC,133968450250.694
2019-11-30 00:00:00 UTC,139512342034.581
2019-12-01 00:00:00 UTC,135152794334.109
2019-12-02 00:00:00 UTC,132871797707.807
2019-12-03 00:00:00 UTC,132845968117.558
2019-12-04 00:00:00 UTC,130079939894.538
2019-12-05 00:00:00 UTC,129857983366.362
2019-12-06 00:00:00 UTC,132565222071.497
2019-12-07 00:00:00 UTC,135553312772.591
2019-12-08 00:00:00 UTC,134899941570.399
2019-12-09 00:00:00 UTC,135461614973.477
2019-12-10 00:00:00 UTC,132042493543.044
2019-12-11 00:00:00 UTC,130228865037.021
2019-12-12 00:00:00 UTC,129102403088.816
2019-12-13 00:00:00 UTC,129616683786.74
2019-12-14 00:00:00 UTC,130396695452.741
2019-12-15 00:00:00 UTC,126651090358.813
2019-12-16 00:00:00 UTC,127396044829.923
2019-12-17 00:00:00 UTC,123936824560.277
2019-12-18 00:00:00 UTC,119054496977.19
2019-12-19 00:00:00 UTC,132230777776.396
2019-12-20 00:00:00 UTC,128680211839.119
2019-12-21 00:00:00 UTC,129395381695.402
2019-12-22 00:00:00 UTC,128598099199.664
2019-12-23 00:00:00 UTC,136236047972.841
2019-12-24 00:00:00 UTC,131599936122.385
2019-12-25 00:00:00 UTC,130459798263.447
2019-12-26 00:00:00 UTC,129956033007.892
2019-12-27 00:00:00 UTC,129730220528.36
2019-12-28 00:00:00 UTC,130895900942.962
2019-12-29 00:00:00 UTC,131589873912.106
2019-12-30 00:00:00 UTC,132369972755.582
2019-12-31 00:00:00 UTC,130024678911.753
2020-01-01 00:00:00 UTC,129146786058.895
2020-01-02 00:00:00 UTC,129677140530.14
2020-01-03 00:00:00 UTC,125186451194.013
2020-01-04 00:00:00 UTC,132046719550.899
2020-01-05 00:00:00 UTC,133136818125.013
2020-01-06 00:00:00 UTC,132631549715.193
2020-01-07 00:00:00 UTC,143623438359.889
2020-01-08 00:00:00 UTC,150580215356.409
2020-01-09 00:00:00 UTC,144046525832.963
2020-01-10 00:00:00 UTC,141194144043.095
2020-01-11 00:00:00 UTC,147463132199.564
2020-01-12 00:00:00 UTC,144300822590.87
2020-01-13 00:00:00 UTC,147441000183.333
2020-01-14 00:00:00 UTC,147330773275.166
2020-01-15 00:00:00 UTC,160120615784.828
2020-01-16 00:00:00 UTC,158038965202.853
2020-01-17 00:00:00 UTC,157023165902.754
2020-01-18 00:00:00 UTC,161889276286.31
2020-01-19 00:00:00 UTC,161601651981.038
2020-01-20 00:00:00 UTC,156711335415.146
2020-01-21 00:00:00 UTC,155933177026.332
2020-01-22 00:00:00 UTC,157880613711.102
2020-01-23 00:00:00 UTC,156291604183.192
2020-01-24 00:00:00 UTC,151714387341.336
2020-01-25 00:00:00 UTC,151091243622.756
2020-01-26 00:00:00 UTC,150111990059.708
2020-01-27 00:00:00 UTC,156265658620.403
2020-01-28 00:00:00 UTC,163620104979.71
2020-01-29 00:00:00 UTC,170326704267.125
2020-01-30 00:00:00 UTC,168022271110.914
2020-01-31 00:00:00 UTC,171931971842.892
2020-02-01 00:00:00 UTC,169426457122.837
2020-02-02 00:00:00 UTC,169449408246.121
2020-02-03 00:00:00 UTC,169064023262.914
2020-02-04 00:00:00 UTC,168787767250.778
2020-02-05 00:00:00 UTC,166445554290.751
2020-02-06 00:00:00 UTC,173292776075.957
2020-02-07 00:00:00 UTC,176736589461.276
2020-02-08 00:00:00 UTC,177486872320.098
2020-02-09 00:00:00 UTC,179637181070.97
2020-02-10 00:00:00 UTC,184525916624.991
2020-02-11 00:00:00 UTC,177978328133.16
2020-02-12 00:00:00 UTC,187126720233.165
2020-02-13 00:00:00 UTC,187806353280.247
2020-02-14 00:00:00 UTC,184677034869.442
2020-02-15 00:00:00 UTC,188084561168.29
2020-02-16 00:00:00 UTC,179602463103.466
2020-02-17 00:00:00 UTC,179348011760.095
2020-02-18 00:00:00 UTC,175240647214.661
2020-02-19 00:00:00 UTC,184502205047.34
2020-02-20 00:00:00 UTC,174186665443.369
2020-02-21 00:00:00 UTC,173872959212.487
2020-02-22 00:00:00 UTC,176049391598.112
2020-02-23 00:00:00 UTC,175619091236.305
2020-02-24 00:00:00 UTC,181563274167.679
2020-02-25 00:00:00 UTC,174503123945.708
2020-02-26 00:00:00 UTC,169005051601.872
2020-02-27 00:00:00 UTC,156937950344.891
2020-02-28 00:00:00 UTC,159792187002.987
2020-02-29 00:00:00 UTC,158666751553.919
2020-03-01 00:00:00 UTC,155846774379.203
2020-03-02 00:00:00 UTC,154973138644.586
2020-03-03 00:00:00 UTC,160631955847.034
2020-03-04 00:00:00 UTC,158777174156.814
2020-03-05 00:00:00 UTC,160663020818.563
2020-03-06 00:00:00 UTC,164215506817.578
2020-03-07 00:00:00 UTC,166201961896.772
2020-03-08 00:00:00 UTC,161050943530.034
2020-03-09 00:00:00 UTC,147669202786.266
2020-03-10 00:00:00 UTC,143995750703.353
2020-03-11 00:00:00 UTC,144232978701.551
2020-03-12 00:00:00 UTC,144352265132.137
2020-03-13 00:00:00 UTC,84484005232.7335
2020-03-14 00:00:00 UTC,99926775571.9146
2020-03-15 00:00:00 UTC,94699200689.802
2020-03-16 00:00:00 UTC,95615692733.8268
2020-03-17 00:00:00 UTC,91143305283.2801
2020-03-18 00:00:00 UTC,97900447881.8003
2020-03-19 00:00:00 UTC,98044213191.5028
2020-03-20 00:00:00 UTC,113060265558.189
2020-03-21 00:00:00 UTC,111462490562.787
2020-03-22 00:00:00 UTC,112011855797.67
2020-03-23 00:00:00 UTC,106116992909.133
2020-03-24 00:00:00 UTC,120248964068.532
2020-03-25 00:00:00 UTC,121249405933.391
2020-03-26 00:00:00 UTC,122808525188.877
2020-03-27 00:00:00 UTC,124572093531.931
2020-03-28 00:00:00 UTC,114074447174.473
2020-03-29 00:00:00 UTC,113404311641.133
2020-03-30 00:00:00 UTC,107322676062.719
2020-03-31 00:00:00 UTC,117452064292.337
2020-04-01 00:00:00 UTC,115175518657.168
